,filename,c1_lexical_similarity,c2_lexical_similarity,c3_lexical_similarity,c4_lexical_similarity,c5_lexical_similarity,c6_lexical_similarity,c7_lexical_similarity,c8_lexical_similarity,c9_lexical_similarity,c10_lexical_similarity,c11_lexical_similarity,c12_lexical_similarity,c13_lexical_similarity,c14_lexical_similarity,c15_lexical_similarity,c16_lexical_similarity,c1_semantic_similarity,c2_semantic_similarity,c3_semantic_similarity,c4_semantic_similarity,c5_semantic_similarity,c6_semantic_similarity,c7_semantic_similarity,c8_semantic_similarity,c9_semantic_similarity,c10_semantic_similarity,c11_semantic_similarity,c12_semantic_similarity,c13_semantic_similarity,c14_semantic_similarity,c15_semantic_similarity,c16_semantic_similarity,c1_new_content_proportion,c2_new_content_proportion,c3_new_content_proportion,c4_new_content_proportion,c5_new_content_proportion,c6_new_content_proportion,c7_new_content_proportion,c8_new_content_proportion,c9_new_content_proportion,c10_new_content_proportion,c11_new_content_proportion,c12_new_content_proportion,c13_new_content_proportion,c14_new_content_proportion,c15_new_content_proportion,c16_new_content_proportion,c1_len_quote,c2_len_quote,c3_len_quote,c4_len_quote,c5_len_quote,c6_len_quote,c7_len_quote,c8_len_quote,c9_len_quote,c10_len_quote,c11_len_quote,c12_len_quote,c13_len_quote,c14_len_quote,c15_len_quote,c16_len_quote,c1_len_original,c2_len_original,c3_len_original,c4_len_original,c5_len_original,c6_len_original,c7_len_original,c8_len_original,c9_len_original,c10_len_original,c11_len_original,c12_len_original,c13_len_original,c14_len_original,c15_len_original,c16_len_original,c1_question_count,c2_question_count,c3_question_count,c4_question_count,c5_question_count,c6_question_count,c7_question_count,c8_question_count,c9_question_count,c10_question_count,c11_question_count,c12_question_count,c13_question_count,c14_question_count,c15_question_count,c16_question_count,c17_lexical_similarity,c18_lexical_similarity,c19_lexical_similarity,c20_lexical_similarity,c17_semantic_similarity,c18_semantic_similarity,c19_semantic_similarity,c20_semantic_similarity,c17_new_content_proportion,c18_new_content_proportion,c19_new_content_proportion,c20_new_content_proportion,c17_len_quote,c18_len_quote,c19_len_quote,c20_len_quote,c17_len_original,c18_len_original,c19_len_original,c20_len_original,c17_question_count,c18_question_count,c19_question_count,c20_question_count,op_main,op_anger,op_sadness,op_neutral,op_joy,op_disgust,op_fear,op_surprise,c1_main,c1_neutral,c1_anger,c1_joy,c1_sadness,c1_disgust,c1_fear,c1_surprise,c2_main,c2_neutral,c2_anger,c2_joy,c2_sadness,c2_disgust,c2_fear,c2_surprise,c3_main,c3_neutral,c3_anger,c3_sadness,c3_joy,c3_disgust,c3_fear,c3_surprise,c4_main,c4_neutral,c4_anger,c4_joy,c4_sadness,c4_surprise,c4_fear,c4_disgust,c5_main,c5_anger,c5_neutral,c5_sadness,c5_joy,c5_disgust,c5_fear,c5_surprise,c6_main,c6_neutral,c6_joy,c6_anger,c6_sadness,c6_disgust,c6_fear,c6_surprise,c7_main,c7_neutral,c7_joy,c7_anger,c7_sadness,c7_disgust,c7_fear,c7_surprise,c8_main,c8_neutral,c8_joy,c8_anger,c8_sadness,c8_fear,c8_disgust,c8_surprise,c9_main,c9_disgust,c9_anger,c9_sadness,c9_neutral,c9_fear,c9_joy,c9_surprise,c10_main,c10_neutral,c10_anger,c10_joy,c10_sadness,c10_disgust,c10_fear,c10_surprise,c11_main,c11_neutral,c11_anger,c11_disgust,c11_joy,c11_sadness,c11_surprise,c11_fear,c12_main,c12_neutral,c12_anger,c12_joy,c12_sadness,c12_disgust,c12_fear,c12_surprise,c13_main,c13_neutral,c13_joy,c13_anger,c13_sadness,c13_disgust,c13_surprise,c13_fear,c14_main,c14_neutral,c14_joy,c14_anger,c14_sadness,c14_disgust,c14_fear,c14_surprise,c15_main,c15_neutral,c15_surprise,c15_joy,c15_anger,c15_sadness,c15_fear,c15_disgust,c16_main,c16_neutral,c16_anger,c16_joy,c16_sadness,c16_disgust,c16_fear,c16_surprise,outcome,c17_main,c17_anger,c17_neutral,c17_joy,c17_sadness,c17_disgust,c17_fear,c17_surprise,c18_main,c18_neutral,c18_anger,c18_surprise,c18_joy,c18_sadness,c18_fear,c18_disgust,c19_main,c19_anger,c19_neutral,c19_sadness,c19_joy,c19_disgust,c19_fear,c19_surprise,c20_main,c20_anger,c20_neutral,c20_joy,c20_disgust,c20_sadness,c20_fear,c20_surprise
69,2676326580.0_1_delta_threads.xml,0.4938093701936746,0.1702471254703738,0.1623002006322779,0.1679557044294357,0.3045547220246325,0.2780898327659679,,,,,,,,,,,0.5660676956176758,0.5309789180755615,0.3602185845375061,0.329813003540039,0.6368724703788757,0.583389401435852,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,0,0,0,0,0,0.0,,,,,,,,,,,213,56,13,160,95,186.0,,,,,,,,,,,0,1,0,0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.605,0.095,0.217,0.066,0.012,0.003,0.001,neutral,0.887,0.024,0.04,0.039,0.006,0.002,0.001,neutral,0.814,0.098,0.024,0.046,0.011,0.003,0.004,neutral,0.937,0.04,0.011,0.007,0.003,0.001,0.001,anger,0.278,0.577,0.057,0.079,0.001,0.002,0.007,neutral,0.291,0.637,0.013,0.049,0.008,0.001,0.001,anger,0.177,0.029,0.643,0.138,0.009,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,258580368.0_1_delta_threads.xml,0.4315764691970815,0.5153926155132428,0.561353296822579,0.4755850396322906,0.5274354262785916,0.5182734283802465,0.3320678290896673,0.1813510566850954,,,,,,,,,0.5696408152580261,0.7237942814826965,0.7152657508850098,0.7828826904296875,0.8224972486495972,0.6200339198112488,0.5451316237449646,0.4835514426231384,,,,,,,,,1.0,1.0,0.903846153846154,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0,0,15,0,0,0.0,0.0,0.0,,,,,,,,,495,243,141,158,367,407.0,74.0,13.0,,,,,,,,,0,0,0,1,3,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.034,0.017,0.867,0.076,0.002,0.003,0.001,neutral,0.824,0.128,0.017,0.018,0.006,0.006,0.001,neutral,0.924,0.027,0.036,0.007,0.003,0.002,0.001,anger,0.294,0.644,0.024,0.013,0.018,0.005,0.001,neutral,0.791,0.182,0.011,0.01,0.001,0.002,0.003,anger,0.553,0.288,0.02,0.077,0.043,0.006,0.013,neutral,0.858,0.066,0.047,0.021,0.003,0.004,0.001,neutral,0.521,0.127,0.3,0.034,0.011,0.004,0.004,anger,0.375,0.005,0.589,0.017,0.004,0.002,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,363480636.0_2_delta_threads.xml,0.1482001245689015,0.0,0.0,0.0521095355704661,0.090096907569124,0.1090245874612814,0.0476419005524453,0.0798821409815485,0.0201043317520863,0.3462404481220622,0.0681553309906054,,,,,,0.5019316673278809,0.0864612907171249,0.0320774726569652,0.0680111348628997,0.3543902635574341,0.3157385587692261,0.456683874130249,0.4459154605865478,0.2813900411128998,0.7163453698158264,0.3640136420726776,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2941176470588235,0.7857142857142857,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,12.0,33.0,,,,,,13,1,7,15,10,16.0,19.0,16.0,28.0,5.0,121.0,,,,,,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.09,0.012,0.727,0.165,0.003,0.001,0.001,neutral,0.828,0.092,0.016,0.029,0.025,0.005,0.004,neutral,0.597,0.158,0.069,0.164,0.005,0.004,0.004,neutral,0.96,0.012,0.005,0.021,0.001,0.001,0.001,neutral,0.944,0.023,0.025,0.004,0.0,0.001,0.003,anger,0.909,0.039,0.01,0.012,0.018,0.004,0.008,neutral,0.818,0.092,0.058,0.016,0.014,0.002,0.001,anger,0.008,0.008,0.79,0.012,0.131,0.007,0.044,anger,0.05,0.029,0.817,0.079,0.004,0.018,0.002,anger,0.018,0.739,0.06,0.135,0.002,0.045,0.001,anger,0.135,0.704,0.031,0.035,0.082,0.007,0.005,neutral,0.456,0.385,0.046,0.092,0.014,0.004,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,363480636.0_1_delta_threads.xml,0.5502428397155494,0.906907084112454,0.3504615137900132,0.4973939721797227,0.2003942154502184,0.1232261488611289,0.042599572334698,,,,,,,,,,0.6727918386459351,0.8446478247642517,0.3946916460990906,0.6548932790756226,0.50650554895401,0.2316665947437286,0.594271183013916,,,,,,,,,,1.0,0.3618233618233618,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0,224,0,0,0,0.0,0.0,,,,,,,,,,223,127,42,43,55,10.0,194.0,,,,,,,,,,1,0,1,1,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.09,0.012,0.727,0.165,0.003,0.001,0.001,anger,0.206,0.499,0.138,0.131,0.02,0.004,0.001,anger,0.121,0.739,0.042,0.074,0.021,0.002,0.001,anger,0.03,0.876,0.027,0.028,0.012,0.004,0.022,anger,0.15,0.763,0.048,0.032,0.001,0.001,0.005,anger,0.77,0.144,0.013,0.061,0.007,0.002,0.004,neutral,0.77,0.123,0.076,0.024,0.003,0.001,0.002,neutral,0.806,0.028,0.104,0.034,0.02,0.006,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,401821196.0_3_delta_threads.xml,0.5616748119628571,0.5961559758698186,0.9082051494990012,0.669854114087675,0.852701778608,0.7651428551425867,0.8725616276387738,0.850222184381276,0.8376413086285699,0.3923023496442724,0.2773333270215292,0.6375779959350054,0.4756240073196848,0.4318249335198663,0.4318144481874323,0.2158928291678398,0.7503662705421448,0.7632330656051636,0.8422325253486633,0.7912757992744446,0.9231188297271729,0.7821533679962158,0.8296773433685303,0.8697845935821533,0.7455070614814758,0.6400230526924133,0.6148717999458313,0.8648645281791687,0.6416581273078918,0.5229542255401611,0.5299856066703796,0.6033103466033936,1.0,0.8476190476190476,0.4039735099337748,0.6474820143884892,0.5072463768115942,0.6490066225165563,0.4453781512605042,0.5544554455445545,0.3118811881188119,0.4210526315789473,1.0,0.7088607594936709,1.0,1.0,1.0,1.0,0,48,270,98,170,159.0,264.0,180.0,139.0,11.0,0.0,46.0,0.0,0.0,0.0,0.0,153,267,183,180,175,294.0,212.0,224.0,63.0,8.0,155.0,112.0,116.0,70.0,12.0,78.0,2,0,3,2,4,3.0,3.0,6.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.3963634845379962,,,,0.5516273379325867,,,,1.0,,,,0.0,,,,36.0,,,,0.0,,,,neutral,0.107,0.071,0.647,0.166,0.004,0.003,0.002,neutral,0.941,0.02,0.027,0.009,0.001,0.001,0.0,neutral,0.925,0.029,0.034,0.009,0.001,0.001,0.001,neutral,0.889,0.057,0.012,0.039,0.002,0.001,0.001,neutral,0.802,0.111,0.071,0.014,0.001,0.001,0.002,neutral,0.203,0.746,0.013,0.034,0.002,0.001,0.001,neutral,0.665,0.04,0.275,0.015,0.003,0.002,0.001,neutral,0.693,0.04,0.224,0.034,0.005,0.003,0.001,anger,0.412,0.047,0.511,0.022,0.002,0.003,0.003,anger,0.004,0.542,0.016,0.34,0.002,0.092,0.005,neutral,0.902,0.043,0.038,0.012,0.001,0.001,0.002,neutral,0.942,0.023,0.001,0.027,0.004,0.001,0.001,neutral,0.594,0.346,0.036,0.019,0.003,0.001,0.001,neutral,0.944,0.031,0.016,0.007,0.001,0.001,0.001,neutral,0.86,0.091,0.03,0.017,0.001,0.001,0.001,neutral,0.85,0.005,0.074,0.037,0.03,0.002,0.001,neutral,0.781,0.044,0.122,0.048,0.002,0.001,0.002,1,neutral,0.011,0.934,0.047,0.005,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,
74,444945722.0_1_delta_threads.xml,0.4331645755406454,0.4271651683393937,0.3089949172813569,0.1192417987592006,0.2922710621367316,0.4346814361349613,0.3321852815382787,0.6489733172316724,0.1664710784614515,,,,,,,,0.3871598541736603,0.7759862542152405,0.6153769493103027,0.6634972095489502,0.5664161443710327,0.7244959473609924,0.6289320588111877,0.7070868015289307,0.514138400554657,,,,,,,,1.0,0.5,1.0,1.0,1.0,0.8813559322033898,1.0,0.3835616438356164,1.0,,,,,,,,0,17,0,0,0,7.0,0.0,45.0,0.0,,,,,,,,93,17,42,22,255,52.0,160.0,28.0,21.0,,,,,,,,0,1,0,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.349,0.026,0.529,0.084,0.009,0.002,0.002,anger,0.008,0.92,0.025,0.032,0.012,0.001,0.001,anger,0.26,0.699,0.023,0.008,0.007,0.002,0.002,neutral,0.757,0.172,0.02,0.041,0.009,0.001,0.001,neutral,0.98,0.005,0.007,0.006,0.001,0.001,0.001,neutral,0.07,0.85,0.006,0.069,0.002,0.001,0.001,neutral,0.937,0.035,0.02,0.005,0.002,0.001,0.001,neutral,0.782,0.031,0.166,0.014,0.004,0.002,0.001,anger,0.092,0.007,0.886,0.01,0.001,0.003,0.001,neutral,0.012,0.245,0.006,0.708,0.003,0.025,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1075040167.0_5_deltaless_thread.xml,0.1573993194737974,0.1896767067707885,0.2535928900855057,0.3722293825779457,0.3102351420044393,0.2578144040163649,,,,,,,,,,,0.396495372056961,0.539008378982544,0.4129992723464966,0.3356700539588928,0.433798223733902,0.4920137524604797,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,0,0,0,0,0,0.0,,,,,,,,,,,111,37,202,59,148,89.0,,,,,,,,,,,0,0,1,1,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.28,0.09,0.359,0.059,0.193,0.017,0.003,neutral,0.934,0.01,0.034,0.014,0.004,0.003,0.001,neutral,0.49,0.266,0.078,0.092,0.055,0.012,0.006,neutral,0.932,0.025,0.019,0.017,0.005,0.002,0.001,neutral,0.726,0.186,0.021,0.058,0.001,0.002,0.006,neutral,0.027,0.905,0.035,0.018,0.009,0.005,0.001,neutral,0.743,0.04,0.194,0.018,0.002,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1062071645.0_3_deltaless_thread.xml,0.5349632804735976,0.3846269464541093,0.4051760434666019,0.2768815109215453,0.1321841631473383,0.0591431426000453,0.1316839175646605,0.3381984499118219,0.192628616824238,0.0,0.0615785052654097,0.0305547211954337,,,,,0.7534521818161011,0.3971563279628753,0.7243057489395142,0.5465377569198608,0.3428062200546264,0.5431139469146729,0.4289635717868805,0.6855435371398926,0.6009277701377869,0.024112157523632,0.1530565172433853,0.1199902147054672,,,,,0.916279069767442,0.7254901960784313,1.0,1.0,1.0,1.0,1.0,0.8307692307692308,1.0,1.0,0.5346534653465347,1.0,,,,,18,14,0,0,0,0.0,0.0,11.0,0.0,0.0,47.0,0.0,,,,,197,37,126,31,52,25.0,85.0,54.0,95.0,1.0,54.0,29.0,,,,,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.279,0.066,0.529,0.104,0.016,0.004,0.002,neutral,0.555,0.344,0.037,0.046,0.013,0.005,0.002,neutral,0.658,0.099,0.081,0.151,0.007,0.003,0.001,anger,0.062,0.749,0.029,0.025,0.13,0.004,0.002,neutral,0.6,0.086,0.162,0.1,0.003,0.006,0.043,anger,0.596,0.301,0.032,0.042,0.021,0.002,0.006,neutral,0.747,0.135,0.059,0.045,0.008,0.003,0.002,neutral,0.781,0.072,0.091,0.038,0.015,0.002,0.001,neutral,0.89,0.027,0.049,0.03,0.002,0.002,0.001,neutral,0.014,0.225,0.026,0.644,0.002,0.087,0.002,neutral,0.934,0.023,0.029,0.01,0.001,0.001,0.002,neutral,0.745,0.21,0.007,0.025,0.01,0.001,0.002,neutral,0.85,0.031,0.092,0.021,0.002,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1102614149.0_4_deltaless_thread.xml,0.4121494959428343,0.0,0.0267874420178956,0.0137542982873102,0.0841120699769625,0.1471974139368324,0.2696998636348042,0.1874810152166519,0.1509980860215223,0.1443835552773867,0.0724362110115475,0.1850493439512602,0.2038738276707887,0.2110426090472868,0.3296303134935662,0.3306661332881199,0.5989435315132141,0.096819631755352,0.0900998562574386,0.6089789867401123,0.706592857837677,0.283880740404129,0.2889505922794342,0.137607142329216,0.4333875775337219,0.5482340455055237,0.1279843747615814,0.7831838130950928,0.6646275520324707,0.5274813771247864,0.5556220412254333,0.735281765460968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4827586206896552,1.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,39,5,76,10,49,31.0,137.0,17.0,8.0,8.0,156.0,36.0,28.0,123.0,159.0,51.0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1467190324109999,0.0362317134659475,0.1077167258639851,,0.7040391564369202,0.1709755808115005,0.4439733624458313,,1.0,1.0,1.0,,0.0,0.0,0.0,,65.0,7.0,57.0,,0.0,1.0,0.0,,neutral,0.125,0.017,0.771,0.081,0.002,0.002,0.002,neutral,0.845,0.102,0.037,0.01,0.003,0.001,0.002,anger,0.419,0.538,0.012,0.025,0.001,0.002,0.002,neutral,0.654,0.252,0.015,0.07,0.003,0.002,0.003,neutral,0.573,0.38,0.021,0.016,0.006,0.003,0.002,neutral,0.07,0.833,0.018,0.074,0.002,0.002,0.002,neutral,0.824,0.026,0.081,0.065,0.001,0.002,0.001,anger,0.421,0.029,0.524,0.019,0.002,0.002,0.003,neutral,0.795,0.043,0.117,0.038,0.004,0.001,0.002,anger,0.004,0.516,0.025,0.417,0.003,0.032,0.003,anger,0.33,0.627,0.014,0.022,0.001,0.003,0.004,neutral,0.76,0.099,0.002,0.13,0.007,0.001,0.001,anger,0.114,0.818,0.026,0.013,0.02,0.002,0.007,neutral,0.493,0.104,0.305,0.027,0.011,0.056,0.005,anger,0.05,0.01,0.93,0.004,0.005,0.001,0.001,neutral,0.76,0.001,0.025,0.189,0.021,0.002,0.002,anger,0.398,0.534,0.034,0.027,0.004,0.002,0.002,0,anger,0.722,0.251,0.015,0.008,0.003,0.001,0.001,neutral,0.653,0.18,0.077,0.063,0.017,0.006,0.003,anger,0.925,0.064,0.005,0.004,0.001,0.001,0.0,,,,,,,,
78,134214340.0_11_deltaless_thread.xml,0.307576681251789,0.2896592239634606,0.3449489622891947,0.0958887885074128,0.0939996881560595,0.0908438909658475,0.3617729147025912,,,,,,,,,,0.5054123401641846,0.5845000147819519,0.3895652592182159,0.4867019653320312,0.0745878964662551,0.0196467004716396,0.6443808078765869,,,,,,,,,,1.0,1.0,0.6458333333333334,1.0,1.0,0.7572815533980582,1.0,,,,,,,,,,0,0,17,0,0,25.0,0.0,,,,,,,,,,55,183,31,55,3,78.0,126.0,,,,,,,,,,0,0,3,0,0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.341,0.032,0.555,0.061,0.007,0.002,0.001,anger,0.38,0.455,0.11,0.025,0.024,0.003,0.003,anger,0.288,0.559,0.095,0.025,0.029,0.002,0.002,joy,0.259,0.022,0.011,0.625,0.003,0.007,0.072,neutral,0.873,0.019,0.102,0.003,0.001,0.001,0.001,joy,0.005,0.008,0.001,0.982,0.0,0.0,0.003,anger,0.373,0.025,0.577,0.014,0.007,0.002,0.001,neutral,0.917,0.023,0.05,0.006,0.002,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,154839924.0_6_deltaless_thread.xml,0.4026597662449719,0.815805797563451,0.0110712647269793,0.0,0.1397903423921922,0.0230691097919615,0.1377691148985213,0.0730554467951717,0.1165060994830171,0.5570534904505378,0.4219656073998726,0.3964201776279391,0.1994860269984458,0.0629628259267029,0.054898550643229,0.3353180256171889,0.5553696751594543,0.8066090941429138,0.1205925047397613,0.4611534476280212,0.6148675084114075,0.153947576880455,0.2668504118919372,0.3945436179637909,0.1015985980629921,0.6144958138465881,0.5818012952804565,0.4674531817436218,0.1024578586220741,0.1593821495771408,0.2539339959621429,0.516823947429657,1.0,0.5141955835962145,1.0,1.0,0.5,1.0,1.0,1.0,0.7074829931972789,0.7482394366197183,1.0,0.5306122448979592,1.0,0.6756756756756757,1.0,0.4821428571428571,0,154,0,0,7,0.0,0.0,0.0,43.0,143.0,0.0,23.0,0.0,12.0,0.0,29.0,441,163,8,41,7,32.0,26.0,30.0,104.0,425.0,56.0,26.0,36.0,25.0,211.0,27.0,1,2,1,0,1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.2169092397601746,,,,0.5113516449928284,,,,1.0,,,,0.0,,,,13.0,,,,0.0,,,,neutral,0.045,0.009,0.603,0.34,0.001,0.001,0.001,anger,0.155,0.66,0.098,0.072,0.011,0.002,0.001,neutral,0.731,0.202,0.036,0.024,0.003,0.002,0.003,neutral,0.624,0.157,0.077,0.122,0.001,0.006,0.013,neutral,0.943,0.025,0.018,0.011,0.0,0.001,0.001,neutral,0.037,0.951,0.002,0.006,0.001,0.002,0.002,neutral,0.888,0.046,0.056,0.006,0.002,0.001,0.001,neutral,0.9,0.065,0.023,0.008,0.003,0.001,0.001,neutral,0.909,0.038,0.016,0.03,0.002,0.003,0.001,neutral,0.003,0.208,0.062,0.688,0.002,0.037,0.001,anger,0.363,0.567,0.04,0.023,0.005,0.001,0.001,anger,0.399,0.554,0.006,0.016,0.021,0.001,0.001,anger,0.436,0.521,0.017,0.018,0.005,0.003,0.001,neutral,0.86,0.051,0.046,0.036,0.005,0.001,0.002,joy,0.233,0.616,0.117,0.011,0.009,0.003,0.011,neutral,0.628,0.001,0.167,0.1,0.098,0.003,0.002,neutral,0.535,0.166,0.215,0.072,0.005,0.005,0.002,0,sadness,0.04,0.015,0.012,0.919,0.002,0.011,0.001,,,,,,,,,,,,,,,,,,,,,,,,
80,144404372.0_19_deltaless_thread.xml,0.3557102851098548,0.0710420234731288,0.0464195260357586,0.3988831308574625,0.502507935175326,0.3770629191041648,0.2013522299939643,,,,,,,,,,0.4387825727462768,0.1046634688973426,0.0396468006074428,0.6013500094413757,0.6715273857116699,0.5829664468765259,0.245469257235527,,,,,,,,,,1.0,1.0,0.8761904761904762,1.0,1.0,1.0,1.0,,,,,,,,,,0,0,13,0,0,0.0,0.0,,,,,,,,,,64,10,92,77,138,70.0,66.0,,,,,,,,,,0,0,1,1,0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.265,0.054,0.603,0.068,0.005,0.003,0.002,neutral,0.612,0.353,0.013,0.01,0.009,0.002,0.001,neutral,0.482,0.076,0.397,0.041,0.002,0.001,0.001,anger,0.006,0.965,0.005,0.002,0.013,0.002,0.007,anger,0.241,0.588,0.012,0.126,0.005,0.015,0.014,anger,0.742,0.188,0.016,0.019,0.014,0.006,0.014,neutral,0.831,0.022,0.1,0.03,0.006,0.007,0.004,anger,0.002,0.005,0.86,0.011,0.109,0.003,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1719432989.0_9_deltaless_thread.xml,0.2760194348891659,0.0,0.0,0.2859589659685249,0.1375863934722515,,,,,,,,,,,,0.2333856076002121,0.1254119426012039,0.0287608336657285,0.5515616536140442,0.3844345808029175,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,37,1,76,32,108,,,,,,,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.259,0.026,0.583,0.11,0.014,0.005,0.002,neutral,0.897,0.08,0.013,0.006,0.002,0.002,0.001,neutral,0.635,0.115,0.165,0.079,0.002,0.002,0.002,neutral,0.771,0.168,0.024,0.026,0.007,0.003,0.001,neutral,0.527,0.409,0.026,0.021,0.002,0.003,0.012,neutral,0.022,0.947,0.005,0.024,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1821161756.0_5_deltaless_thread.xml,0.474101545233544,0.2053615233766824,0.2603484878031595,0.3733243467709178,0.3721124150120625,0.0819711453577699,0.0817680414659994,0.1987891623719144,0.0616253930755967,0.0472097584805223,0.2381439485287247,,,,,,0.7091653943061829,0.1605964452028274,0.1692525744438171,0.447329580783844,0.542543351650238,0.2136271744966507,0.3309749662876129,0.2737307548522949,0.3486196100711822,0.2576099038124084,0.3574367165565491,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,321,27,212,73,163,12.0,57.0,43.0,19.0,52.0,173.0,,,,,,0,0,4,0,0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.697,0.045,0.078,0.058,0.116,0.003,0.004,anger,0.18,0.625,0.039,0.068,0.079,0.006,0.002,neutral,0.763,0.144,0.029,0.052,0.007,0.003,0.002,neutral,0.512,0.418,0.032,0.029,0.006,0.002,0.001,neutral,0.813,0.118,0.017,0.028,0.001,0.002,0.02,anger,0.759,0.167,0.018,0.022,0.031,0.002,0.001,neutral,0.961,0.019,0.004,0.013,0.001,0.001,0.001,neutral,0.92,0.032,0.035,0.01,0.001,0.001,0.001,anger,0.352,0.021,0.519,0.075,0.005,0.026,0.001,neutral,0.002,0.123,0.014,0.571,0.011,0.153,0.127,neutral,0.684,0.269,0.013,0.03,0.002,0.001,0.001,neutral,0.857,0.088,0.003,0.029,0.02,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
