,filename,c1_lexical_similarity,c1_semantic_similarity,c1_new_content_proportion,c1_len_quote,c1_len_original,c1_question_count,c2_lexical_similarity,c2_semantic_similarity,c2_new_content_proportion,c2_len_quote,c2_len_original,c2_question_count,c3_lexical_similarity,c3_semantic_similarity,c3_new_content_proportion,c3_len_quote,c3_len_original,c3_question_count,c4_lexical_similarity,c4_semantic_similarity,c4_new_content_proportion,c4_len_quote,c4_len_original,c4_question_count,c5_lexical_similarity,c5_semantic_similarity,c5_new_content_proportion,c5_len_quote,c5_len_original,c5_question_count,c6_lexical_similarity,c6_semantic_similarity,c6_new_content_proportion,c6_len_quote,c6_len_original,c6_question_count,c7_lexical_similarity,c7_semantic_similarity,c7_new_content_proportion,c7_len_quote,c7_len_original,c7_question_count,c8_lexical_similarity,c8_semantic_similarity,c8_new_content_proportion,c8_len_quote,c8_len_original,c8_question_count,c9_lexical_similarity,c9_semantic_similarity,c9_new_content_proportion,c9_len_quote,c9_len_original,c9_question_count,c10_lexical_similarity,c10_semantic_similarity,c10_new_content_proportion,c10_len_quote,c10_len_original,c10_question_count,c11_lexical_similarity,c11_semantic_similarity,c11_new_content_proportion,c11_len_quote,c11_len_original,c11_question_count,c12_lexical_similarity,c12_semantic_similarity,c12_new_content_proportion,c12_len_quote,c12_len_original,c12_question_count,c13_lexical_similarity,c13_semantic_similarity,c13_new_content_proportion,c13_len_quote,c13_len_original,c13_question_count,c14_lexical_similarity,c14_semantic_similarity,c14_new_content_proportion,c14_len_quote,c14_len_original,c14_question_count,c15_lexical_similarity,c15_semantic_similarity,c15_new_content_proportion,c15_len_quote,c15_len_original,c15_question_count,c16_lexical_similarity,c16_semantic_similarity,c16_new_content_proportion,c16_len_quote,c16_len_original,c16_question_count,c17_lexical_similarity,c17_semantic_similarity,c17_new_content_proportion,c17_len_quote,c17_len_original,c17_question_count,c18_lexical_similarity,c18_semantic_similarity,c18_new_content_proportion,c18_len_quote,c18_len_original,c18_question_count,c19_lexical_similarity,c19_semantic_similarity,c19_new_content_proportion,c19_len_quote,c19_len_original,c19_question_count,c20_lexical_similarity,c20_semantic_similarity,c20_new_content_proportion,c20_len_quote,c20_len_original,c20_question_count,op_main,op_anger,op_sadness,op_neutral,op_joy,op_fear,op_disgust,op_surprise,c1_main,c1_neutral,c1_anger,c1_joy,c1_sadness,c1_disgust,c1_fear,c1_surprise,c2_main,c2_anger,c2_neutral,c2_sadness,c2_joy,c2_fear,c2_disgust,c2_surprise,c3_main,c3_neutral,c3_anger,c3_sadness,c3_joy,c3_fear,c3_disgust,c3_surprise,c4_main,c4_neutral,c4_anger,c4_sadness,c4_joy,c4_fear,c4_disgust,c4_surprise,c5_main,c5_joy,c5_neutral,c5_anger,c5_sadness,c5_disgust,c5_fear,c5_surprise,c6_main,c6_sadness,c6_neutral,c6_anger,c6_joy,c6_disgust,c6_fear,c6_surprise,c7_main,c7_anger,c7_disgust,c7_sadness,c7_joy,c7_neutral,c7_fear,c7_surprise,c8_main,c8_neutral,c8_joy,c8_anger,c8_sadness,c8_fear,c8_surprise,c8_disgust,c9_main,c9_anger,c9_disgust,c9_sadness,c9_neutral,c9_joy,c9_fear,c9_surprise,c10_main,c10_neutral,c10_anger,c10_joy,c10_sadness,c10_surprise,c10_fear,c10_disgust,c11_main,c11_neutral,c11_anger,c11_joy,c11_sadness,c11_disgust,c11_fear,c11_surprise,c12_main,c12_neutral,c12_anger,c12_joy,c12_sadness,c12_disgust,c12_surprise,c12_fear,c13_main,c13_neutral,c13_joy,c13_anger,c13_sadness,c13_disgust,c13_fear,c13_surprise,c14_main,c14_neutral,c14_anger,c14_sadness,c14_joy,c14_disgust,c14_fear,c14_surprise,c15_main,c15_neutral,c15_anger,c15_joy,c15_sadness,c15_surprise,c15_fear,c15_disgust,c16_main,c16_joy,c16_neutral,c16_anger,c16_sadness,c16_disgust,c16_surprise,c16_fear,outcome,c17_main,c17_anger,c17_joy,c17_sadness,c17_neutral,c17_disgust,c17_fear,c17_surprise,c18_main,c18_neutral,c18_joy,c18_anger,c18_sadness,c18_surprise,c18_fear,c18_disgust,c19_main,c19_neutral,c19_anger,c19_joy,c19_sadness,c19_surprise,c19_disgust,c19_fear,c20_main,c20_anger,c20_neutral,c20_joy,c20_sadness,c20_disgust,c20_surprise,c20_fear
73,401821196.0_3_delta_threads.xml,0.1221263385136855,0.5631149411201477,1.0,0,50,0,0.240558832226353,0.6676275134086609,1.0,0,105,0,0.8252781348701934,0.8601189851760864,1.0,0,155,0,0.4743115605217609,0.7699742317199707,1.0,0,88,0,0.6636409134771828,0.8723059892654419,1.0,0,119,0,0.653393165389941,0.7751732468605042,1.0,0.0,168.0,0.0,0.8394921099527348,0.8861570954322815,1.0,0.0,173.0,0.0,0.7924287491037724,0.8515686392784119,1.0,0.0,137.0,0.0,0.7316361092044008,0.7840738892555237,1.0,0.0,61.0,0.0,0.2523747171081667,0.5445694327354431,1.0,0.0,5.0,0.0,0.2324408732657124,0.4352410137653351,1.0,0.0,62.0,0.0,0.4625318372080509,0.7374685406684875,1.0,0.0,61.0,0.0,0.1068993826132957,0.4240143299102783,1.0,0.0,42.0,0.0,0.0691793459368996,0.4414776265621185,1.0,0.0,25.0,0.0,0.182421464180488,0.4470226168632507,1.0,0.0,4.0,0.0,0.0,0.3858957588672638,1.0,0.0,28.0,0.0,0.0617593004702526,0.5460583567619324,1.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,neutral,0.06,0.041,0.521,0.364,0.005,0.003,0.006,neutral,0.811,0.06,0.11,0.013,0.002,0.002,0.002,neutral,0.085,0.802,0.02,0.085,0.004,0.002,0.003,neutral,0.789,0.094,0.031,0.077,0.003,0.003,0.003,neutral,0.629,0.091,0.04,0.232,0.003,0.002,0.003,neutral,0.087,0.799,0.085,0.02,0.003,0.003,0.003,neutral,0.027,0.781,0.057,0.125,0.003,0.003,0.004,neutral,0.105,0.003,0.023,0.153,0.71,0.003,0.003,neutral,0.729,0.164,0.076,0.022,0.003,0.003,0.003,neutral,0.089,0.001,0.011,0.713,0.181,0.002,0.002,neutral,0.817,0.044,0.107,0.023,0.003,0.003,0.003,neutral,0.784,0.037,0.163,0.008,0.001,0.003,0.004,neutral,0.86,0.064,0.063,0.009,0.001,0.002,0.002,neutral,0.63,0.276,0.061,0.025,0.001,0.004,0.002,joy,0.213,0.026,0.046,0.705,0.002,0.004,0.004,neutral,0.748,0.062,0.17,0.014,0.003,0.003,0.001,neutral,0.313,0.55,0.039,0.087,0.002,0.005,0.006,1,neutral,0.057,0.172,0.129,0.584,0.002,0.048,0.007,,,,,,,,,,,,,,,,,,,,,,,,
74,444945722.0_1_delta_threads.xml,0.0683849088524674,0.4608018696308136,1.0,0,40,0,0.2908977440906387,0.7238571047782898,1.0,0,14,0,0.3492979613676239,0.7339779138565063,1.0,0,18,0,0.1921479790489311,0.683070957660675,1.0,0,8,0,0.0323124887236778,0.4151971936225891,1.0,0,91,0,0.1279919015589661,0.693616509437561,1.0,0.0,19.0,0.0,0.1665091752358831,0.5544349551200867,1.0,0.0,56.0,0.0,0.3305458968118148,0.6251971125602722,1.0,0.0,22.0,0.0,0.0444980027534634,0.2906883358955383,1.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.353,0.035,0.477,0.118,0.004,0.009,0.004,anger,0.006,0.872,0.044,0.054,0.019,0.003,0.002,anger,0.841,0.067,0.018,0.059,0.002,0.011,0.002,neutral,0.691,0.168,0.021,0.106,0.003,0.008,0.003,neutral,0.929,0.022,0.012,0.033,0.001,0.001,0.002,neutral,0.109,0.799,0.08,0.006,0.002,0.002,0.002,neutral,0.006,0.878,0.026,0.084,0.002,0.002,0.002,neutral,0.045,0.004,0.012,0.095,0.838,0.003,0.002,anger,0.171,0.017,0.778,0.021,0.002,0.001,0.009,neutral,0.055,0.002,0.014,0.791,0.131,0.002,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1075040167.0_5_deltaless_thread.xml,0.0366078213550166,0.4302372634410858,1.0,0,42,0,0.0562214449079669,0.4491496682167053,1.0,0,17,0,0.0432621706572827,0.3471988141536712,1.0,0,79,0,0.1053393670794687,0.2580642998218536,1.0,0,21,0,0.0740289494549144,0.5077877044677734,1.0,0,53,0,0.0314923025061261,0.5236986875534058,1.0,0.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.616,0.082,0.078,0.058,0.019,0.13,0.018,neutral,0.624,0.122,0.175,0.039,0.026,0.01,0.004,neutral,0.29,0.293,0.198,0.092,0.038,0.072,0.017,neutral,0.781,0.088,0.048,0.055,0.008,0.018,0.002,neutral,0.447,0.149,0.305,0.073,0.007,0.018,0.002,neutral,0.094,0.383,0.277,0.087,0.108,0.043,0.007,neutral,0.044,0.619,0.247,0.057,0.024,0.008,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1062071645.0_3_deltaless_thread.xml,0.1866520902270681,0.8071438074111938,1.0,0,89,0,0.1648140850376756,0.4327716529369354,1.0,0,15,0,0.0801088417080946,0.4385117292404175,1.0,0,45,0,0.0694071716911208,0.2606883645057678,1.0,0,12,0,0.0307823275064937,0.1475024670362472,1.0,0,24,0,0.0,0.2842128574848175,1.0,0.0,9.0,0.0,0.0779260383410843,0.4080254733562469,1.0,0.0,34.0,0.0,0.2243174223080182,0.7182050943374634,1.0,0.0,29.0,0.0,0.1340975310737858,0.7081847190856934,1.0,0.0,35.0,0.0,0.0,0.0193643532693386,1.0,0.0,1.0,0.0,0.1078708587697342,0.2633325159549713,1.0,0.0,42.0,0.0,0.0236788347730854,0.1850400269031524,1.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.305,0.019,0.5,0.167,0.002,0.005,0.003,anger,0.353,0.497,0.103,0.033,0.007,0.004,0.002,anger,0.701,0.139,0.043,0.05,0.003,0.06,0.004,anger,0.027,0.9,0.008,0.032,0.004,0.029,0.001,joy,0.054,0.136,0.009,0.772,0.006,0.013,0.01,anger,0.017,0.154,0.806,0.013,0.007,0.001,0.001,joy,0.045,0.19,0.14,0.612,0.004,0.005,0.004,anger,0.493,0.005,0.018,0.082,0.397,0.003,0.001,neutral,0.702,0.072,0.167,0.05,0.003,0.003,0.004,neutral,0.192,0.003,0.014,0.756,0.031,0.002,0.001,neutral,0.934,0.023,0.029,0.01,0.002,0.001,0.001,anger,0.18,0.786,0.016,0.008,0.009,0.002,0.001,neutral,0.598,0.096,0.287,0.015,0.002,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1102614149.0_4_deltaless_thread.xml,0.1961599267403602,0.4926536679267883,1.0,0,20,0,0.0,0.1317142695188522,1.0,0,2,0,0.0682697993985012,0.1666578203439712,1.0,0,31,0,0.039470164547673,0.4281178712844848,1.0,0,5,0,0.1093504189065525,0.5643482208251953,1.0,0,19,0,0.0,0.1815288215875625,1.0,0.0,11.0,0.0,0.1122163308221169,0.3313457667827606,1.0,0.0,58.0,0.0,0.0214632644385859,0.1414412409067154,1.0,0.0,7.0,0.0,0.0,-0.0443997159600257,1.0,0.0,3.0,0.0,0.0,0.1860992163419723,1.0,0.0,3.0,0.0,0.0,0.0215174201875925,1.0,0.0,63.0,0.0,0.2000109200580462,0.6856840252876282,1.0,0.0,17.0,0.0,0.2576204779408276,0.6187888383865356,1.0,0.0,26.0,0.0,0.0,0.2643884420394897,1.0,0.0,46.0,0.0,0.081336260670325,0.2532821297645569,1.0,0.0,60.0,0.0,0.3053627729064073,0.5399314761161804,1.0,0.0,17.0,0.0,0.1108682086556246,0.4622367620468139,1.0,0.0,24.0,0.0,0.0,0.1830261051654815,1.0,0.0,2.0,0.0,0.1015285240384222,0.3965143859386444,1.0,0.0,15.0,0.0,,,,,,,neutral,0.244,0.052,0.598,0.098,0.004,0.003,0.002,neutral,0.569,0.236,0.143,0.034,0.004,0.008,0.006,neutral,0.207,0.734,0.033,0.019,0.002,0.002,0.004,neutral,0.576,0.271,0.03,0.112,0.003,0.003,0.004,neutral,0.498,0.386,0.025,0.081,0.003,0.003,0.004,anger,0.07,0.254,0.6,0.06,0.004,0.006,0.007,anger,0.03,0.306,0.629,0.026,0.002,0.005,0.002,anger,0.806,0.002,0.019,0.018,0.15,0.002,0.003,neutral,0.79,0.181,0.012,0.013,0.001,0.002,0.001,anger,0.865,0.003,0.013,0.083,0.032,0.002,0.004,anger,0.343,0.456,0.175,0.018,0.003,0.003,0.002,neutral,0.463,0.386,0.11,0.028,0.003,0.006,0.006,anger,0.221,0.681,0.075,0.013,0.004,0.003,0.004,anger,0.228,0.081,0.653,0.025,0.003,0.006,0.005,anger,0.049,0.932,0.006,0.007,0.005,0.001,0.0,anger,0.422,0.461,0.064,0.036,0.005,0.006,0.004,anger,0.104,0.325,0.485,0.061,0.007,0.013,0.004,0,anger,0.463,0.089,0.015,0.422,0.002,0.003,0.006,neutral,0.852,0.073,0.053,0.015,0.004,0.002,0.001,neutral,0.577,0.354,0.029,0.027,0.004,0.004,0.004,,,,,,,,
78,134214340.0_11_deltaless_thread.xml,0.0700525426879747,0.5441766977310181,1.0,0,18,0,0.2072520388031144,0.6863385438919067,1.0,0,72,0,0.176029907092412,0.648257851600647,1.0,0,15,0,0.0493431006653903,0.3232070803642273,1.0,0,23,0,0.0,0.0598623752593994,1.0,0,1,0,0.0,0.0478914380073547,1.0,0.0,44.0,0.0,0.0352881653671239,0.4676457643508911,1.0,0.0,49.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.167,0.027,0.465,0.33,0.004,0.003,0.003,anger,0.112,0.602,0.098,0.073,0.082,0.014,0.018,neutral,0.277,0.453,0.034,0.223,0.003,0.007,0.003,neutral,0.449,0.108,0.052,0.379,0.005,0.003,0.003,neutral,0.794,0.054,0.009,0.139,0.001,0.001,0.001,joy,0.535,0.305,0.124,0.028,0.002,0.002,0.004,anger,0.036,0.235,0.498,0.196,0.018,0.006,0.011,joy,0.089,0.002,0.015,0.474,0.413,0.002,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,154839924.0_6_deltaless_thread.xml,0.0863657065639182,0.5196017622947693,1.0,0,174,0,0.4845631303070138,0.8348705768585205,1.0,0,135,0,0.0306282725508432,0.0826531276106834,1.0,0,6,0,0.0,0.4106347858905792,1.0,0,16,0,0.3417942130781882,0.6843301653862,1.0,0,6,0,0.0,0.2091120183467865,1.0,0.0,14.0,0.0,0.0735747461058951,0.3596035838127136,1.0,0.0,11.0,0.0,0.0,0.3733264505863189,1.0,0.0,10.0,0.0,0.016138832371761,0.0640869662165641,1.0,0.0,60.0,0.0,0.2466105094515902,0.6872522234916687,1.0,0.0,241.0,0.0,0.1104051856634256,0.3948074579238891,1.0,0.0,20.0,0.0,0.1557029024006073,0.5552940964698792,1.0,0.0,16.0,0.0,0.0,0.0763424858450889,1.0,0.0,13.0,0.0,0.0,0.1202737241983413,1.0,0.0,13.0,0.0,0.0508409566960992,0.2233186960220337,1.0,0.0,83.0,0.0,0.1188665034818501,0.385839432477951,1.0,0.0,16.0,0.0,0.0,0.198790818452835,1.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,neutral,0.24,0.012,0.558,0.183,0.002,0.004,0.001,anger,0.266,0.275,0.263,0.175,0.011,0.007,0.003,neutral,0.362,0.398,0.098,0.122,0.006,0.012,0.002,neutral,0.911,0.016,0.012,0.057,0.001,0.001,0.001,neutral,0.805,0.1,0.023,0.063,0.002,0.003,0.003,neutral,0.037,0.795,0.14,0.02,0.003,0.002,0.003,neutral,0.015,0.673,0.246,0.057,0.004,0.003,0.002,neutral,0.053,0.005,0.023,0.222,0.688,0.004,0.004,neutral,0.652,0.287,0.025,0.026,0.006,0.002,0.002,neutral,0.169,0.003,0.044,0.741,0.038,0.003,0.001,neutral,0.484,0.327,0.118,0.056,0.003,0.005,0.006,anger,0.06,0.852,0.012,0.068,0.004,0.003,0.001,anger,0.269,0.394,0.16,0.152,0.016,0.003,0.006,neutral,0.495,0.253,0.193,0.04,0.007,0.007,0.005,neutral,0.462,0.323,0.045,0.149,0.013,0.005,0.003,joy,0.299,0.208,0.412,0.073,0.002,0.004,0.003,joy,0.504,0.213,0.247,0.026,0.004,0.003,0.005,0,neutral,0.018,0.016,0.257,0.702,0.002,0.004,0.001,,,,,,,,,,,,,,,,,,,,,,,,
80,144404372.0_19_deltaless_thread.xml,0.0278159351553029,0.4195165932178497,1.0,0,26,0,0.0,0.0748342797160148,1.0,0,2,0,0.0,0.0838292390108108,1.0,0,41,0,0.1262961401309936,0.4811454713344574,1.0,0,23,0,0.2793145339985278,0.6834580302238464,1.0,0,45,0,0.0565325132641099,0.5103771090507507,1.0,0.0,23.0,0.0,0.0,0.3181139230728149,1.0,0.0,27.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.293,0.074,0.514,0.102,0.007,0.006,0.004,anger,0.076,0.875,0.022,0.012,0.007,0.005,0.002,neutral,0.062,0.875,0.009,0.051,0.001,0.001,0.002,anger,0.072,0.781,0.066,0.025,0.009,0.041,0.007,anger,0.314,0.485,0.071,0.062,0.02,0.036,0.013,anger,0.023,0.305,0.476,0.142,0.031,0.016,0.006,neutral,0.082,0.558,0.182,0.119,0.009,0.041,0.009,anger,0.977,0.007,0.003,0.003,0.008,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1719432989.0_9_deltaless_thread.xml,0.0360010053836286,0.3239292800426483,1.0,0,15,0,0.0,0.0662955939769744,1.0,0,1,0,0.0,0.0353770963847637,1.0,0,27,0,0.1644504521164817,0.5580213665962219,1.0,0,16,0,0.0,0.3671052753925323,1.0,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.355,0.083,0.387,0.139,0.011,0.021,0.005,neutral,0.422,0.354,0.156,0.049,0.008,0.008,0.005,neutral,0.115,0.635,0.079,0.165,0.002,0.002,0.002,anger,0.244,0.633,0.041,0.061,0.004,0.016,0.002,neutral,0.804,0.101,0.029,0.039,0.004,0.019,0.004,neutral,0.035,0.85,0.103,0.009,0.002,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1821161756.0_5_deltaless_thread.xml,0.1221262740857894,0.7474132776260376,1.0,0,126,0,0.0540200923825128,0.3528761267662048,1.0,0,9,0,0.0365041552479199,0.3591205775737762,1.0,0,79,0,0.0215399261630674,0.3346791863441467,1.0,0,24,0,0.0894190704048568,0.4280971884727478,1.0,0,64,0,0.0314314861699591,0.1868777424097061,1.0,0.0,3.0,0.0,0.0,0.2274410128593444,1.0,0.0,22.0,0.0,0.0358013436473192,0.2842569649219513,1.0,0.0,9.0,0.0,0.0,0.297966718673706,1.0,0.0,7.0,0.0,0.0,0.1134033426642417,1.0,0.0,17.0,0.0,0.0392440130036487,0.3641936182975769,1.0,0.0,76.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.743,0.073,0.103,0.051,0.006,0.023,0.002,anger,0.098,0.752,0.041,0.053,0.049,0.005,0.002,anger,0.598,0.336,0.024,0.028,0.002,0.007,0.005,anger,0.081,0.845,0.019,0.033,0.004,0.017,0.001,anger,0.064,0.841,0.065,0.01,0.005,0.014,0.001,anger,0.019,0.016,0.925,0.013,0.024,0.002,0.001,neutral,0.035,0.581,0.113,0.26,0.002,0.004,0.005,neutral,0.127,0.006,0.039,0.134,0.69,0.002,0.002,anger,0.287,0.021,0.526,0.133,0.006,0.004,0.023,neutral,0.03,0.002,0.14,0.803,0.018,0.004,0.003,neutral,0.448,0.367,0.095,0.076,0.002,0.004,0.007,neutral,0.673,0.201,0.078,0.028,0.015,0.003,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2030191996.0_4_deltaless_thread.xml,0.0472120828410362,0.2863302528858185,1.0,0,11,0,0.1595519155841406,0.5140018463134766,1.0,0,11,0,0.0336878721044025,0.4601061642169952,1.0,0,161,0,0.0835364270603978,0.4603979587554931,1.0,0,37,0,0.0388814319237401,0.5250862240791321,1.0,0,25,0,0.0603007240001076,0.642582356929779,1.0,0.0,40.0,0.0,0.0358217861075856,0.3795782625675201,1.0,0.0,15.0,0.0,0.0829928592651639,0.4106024801731109,1.0,0.0,43.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.264,0.103,0.521,0.089,0.005,0.014,0.003,sadness,0.21,0.223,0.109,0.418,0.009,0.025,0.006,anger,0.851,0.069,0.054,0.009,0.003,0.012,0.002,neutral,0.681,0.203,0.063,0.038,0.003,0.011,0.001,anger,0.346,0.358,0.055,0.198,0.014,0.026,0.003,anger,0.071,0.356,0.524,0.028,0.017,0.003,0.002,neutral,0.013,0.698,0.158,0.113,0.012,0.004,0.003,neutral,0.17,0.021,0.044,0.103,0.657,0.003,0.003,neutral,0.872,0.049,0.059,0.016,0.002,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,2030191996.0_42_deltaless_thread.xml,0.0720890912367338,0.294205367565155,1.0,0,5,0,0.3223768055998519,0.5546032786369324,1.0,0,6,0,0.1752013741840583,0.4908416271209717,1.0,0,24,0,0.1473389853715516,0.5725525617599487,1.0,0,14,0,0.0,0.2176318913698196,1.0,0,7,0,0.0,0.0988674089312553,1.0,0.0,17.0,0.0,0.145659618519254,0.3502371311187744,1.0,0.0,6.0,0.0,0.3041257418754935,0.5719297528266907,1.0,0.0,7.0,0.0,0.1559289254870836,0.6154200434684753,1.0,0.0,8.0,0.0,0.1208238587638874,0.5123846530914307,1.0,0.0,15.0,0.0,0.0,-0.0126025481149554,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.264,0.103,0.521,0.089,0.005,0.014,0.003,anger,0.01,0.654,0.031,0.045,0.248,0.007,0.004,neutral,0.299,0.339,0.285,0.046,0.013,0.016,0.002,neutral,0.519,0.232,0.052,0.182,0.004,0.008,0.003,neutral,0.368,0.178,0.348,0.077,0.005,0.022,0.002,neutral,0.139,0.814,0.04,0.004,0.001,0.001,0.002,anger,0.087,0.035,0.49,0.242,0.13,0.014,0.003,sadness,0.35,0.01,0.429,0.059,0.145,0.006,0.001,anger,0.008,0.009,0.94,0.018,0.003,0.002,0.02,anger,0.717,0.063,0.098,0.057,0.057,0.006,0.002,anger,0.033,0.704,0.015,0.198,0.002,0.02,0.028,neutral,0.82,0.127,0.039,0.01,0.002,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,223614694.0_3_deltaless_thread.xml,0.1147679717935617,0.5558957457542419,1.0,0,55,0,0.1030566799514075,0.6328930854797363,1.0,0,49,0,0.3771241638815103,0.8118997812271118,1.0,0,89,0,0.0716839086349606,0.6337996125221252,1.0,0,31,0,0.0435448661856149,0.3877819776535034,1.0,0,16,0,0.0277219817228241,0.4576662480831146,1.0,0.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.366,0.073,0.389,0.12,0.021,0.022,0.009,neutral,0.832,0.052,0.07,0.017,0.014,0.008,0.006,neutral,0.172,0.719,0.02,0.06,0.008,0.017,0.004,neutral,0.699,0.14,0.038,0.08,0.014,0.024,0.005,neutral,0.671,0.237,0.022,0.047,0.007,0.014,0.003,anger,0.013,0.034,0.882,0.032,0.031,0.005,0.002,neutral,0.014,0.592,0.233,0.139,0.014,0.006,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,2076541612.0_4_deltaless_thread.xml,0.190972749738586,0.6582762002944946,1.0,0,43,0,0.1118788752140935,0.4145990014076233,1.0,0,4,0,0.1810330854160148,0.4258138239383697,1.0,0,54,0,0.1129792206559839,0.6212811470031738,1.0,0,15,0,0.2634129905180696,0.7712278962135315,1.0,0,33,0,0.0,0.2323513478040695,1.0,0.0,7.0,0.0,0.0,0.1889389604330063,1.0,0.0,33.0,0.0,0.0,0.1992673575878143,1.0,0.0,13.0,0.0,0.3301739612534848,0.4900398552417755,1.0,0.0,24.0,0.0,0.0485144415690324,0.4409841299057007,1.0,0.0,14.0,0.0,0.1038059462588525,0.4912799596786499,1.0,0.0,30.0,0.0,0.2417301483498182,0.7296383380889893,1.0,0.0,44.0,0.0,0.2561650282838623,0.8080158233642578,1.0,0.0,63.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.058,0.032,0.855,0.045,0.003,0.005,0.002,neutral,0.574,0.066,0.283,0.044,0.016,0.011,0.007,neutral,0.085,0.649,0.029,0.215,0.005,0.014,0.003,neutral,0.65,0.098,0.07,0.119,0.026,0.028,0.009,neutral,0.795,0.129,0.03,0.035,0.002,0.007,0.002,neutral,0.063,0.767,0.096,0.047,0.016,0.006,0.005,neutral,0.006,0.904,0.017,0.067,0.001,0.003,0.002,neutral,0.049,0.006,0.009,0.456,0.471,0.007,0.002,neutral,0.887,0.082,0.017,0.009,0.003,0.001,0.002,neutral,0.178,0.053,0.045,0.601,0.104,0.011,0.008,anger,0.43,0.487,0.029,0.038,0.003,0.003,0.011,neutral,0.647,0.174,0.15,0.016,0.005,0.004,0.004,neutral,0.764,0.116,0.082,0.028,0.003,0.003,0.003,neutral,0.539,0.039,0.374,0.028,0.014,0.004,0.003,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
